Tweet,Date
"This what a lot you cowards do. Disrespect women then play victim when your women get disrespected back. Stop it with the white fragility, nobody knew your mom passed. I hope she wasn’t alive when you caught that sexual assault charge",2024-03-03
"Former Alaska police chief, Nicholas Hunnicutt, has been sentenced to 7 years in prison for the sexual assault of a 14 yr old girl.",2024-02-01
Hey guys so if someone repeatedly says no to having sex with u and u continue touching them and they finally give in then I just wanna say that’s assault,2024-06-21
"It’s not “just a hug” or “just a kiss.” 

It’s sexual assault if someone doesn’t want it. If you keep trying to hug and kiss someone when they already said no or just go up to them and grab them to do it without asking, IT IS SEXUAL ASSAULT.",2023-08-27
"not sexual assault, corrective rape. a term coined in south africa to describe a specific kind of sexual violence against lesbians. hope that helps dipshit  https://x.com/BAZILISKYY/sta/BAZILISKYY/status/1676456896532807681…",2023-07-05
"Sexual assault is a serious crime, and it is never acceptable under any circumstances.",2023-12-23
"Can we stop these types of headlines. It wasn't ""making out"" it was sexual assault.",2024-05-05
"tw: rape
this is exactly why so many victims of sexual assault don’t report it to the police. its already incredibly hard to process rape; hours worth of medical poking and prodding and police doing nothing on top of what youre already going through is just added trauma.",2022-12-11
"yes when someone doesn’t consent to a sexual act it’s sexual assault, glad you know now",2023-11-09
"""The term “sexual assault” means any nonconsensual sexual act proscribed by Federal, tribal, or State law, including when the victim lacks capacity to consent""- a child lacks the capacity to consent to what's going on in that picture.",2021-12-25
Having sex with someone who is so drunk that they can’t look straight at you and are slurring their words when you’re completely sober at 9 AM is actually textbook sexual assault.  https://x.com/PussyNuke/stat/PussyNuke/status/1713362149202952534…,2023-10-15
"If a grown adult beat another grown adult on their ass against their will, it is absolutely sexual assault. The idea that it’s cool and fine and normal when the kid is a fraction of the adult’s size and entirely dependent on them doesn’t make it fine",2024-03-06
"Sexual assault is one of those things that is frequently experienced. A man casually brushing over your breast or butts and smiling, being groped on the road, a random unnecessary compliment from a stranger, etc it can be jarring

#endSAcultureinCMUL",2024-07-02
"That is a very serious crime. That is violent sexual assault, and in public. She’s a rape victim, even if there was no penetration. Geez she needs counseling and help to psychologically get through that. She could develop a fear of going out in public.",2024-07-10
"UPDATE | The 17th Judicial District Attorney’s Office has formally filed charges against Tate Drane, 27. 

• 18-3-405.4(1)(B) Internet Sexual Exploitation of a Child
• 18-3-405.3(1) Sexual Assault on a Child by One in a Position of Trust
• 18-3-405(1) Sexual Assault on a Child",2024-10-17
"This which hunt over the rape allegations made by my friend @BrittHiggins_ is extraordinary. 

It’s like the patriarchy wants to make sure no woman ever reports her sexual assault again. 

She’s a person of great courage and deserves more

#IStandWithBrittany 

Pic: Martin Ollman",2023-06-13
"What a sick motherf*cker. Trump calls anyone he targets for sexual assault “the chosen one”. He’s so disgusting. If you’re voting for him, you should really examine your own values, morals, ethics, and decency. Set his aside, you know who he is. What about yours?",2024-09-08
"Conor McGregor should be done for Incitement.

The fucking irony of a man who's been accused of sexual assault on multiple occasions, and who's been caught on video assaulting a pensioner, saying that immigrants are a ""grave danger"" to Ireland.",2023-11-23
"Pennsylvania lobbyist & church leader, Rhett Hintze, has been charged with being aware of but not reporting child sexual assault allegations against another church leader.",2024-01-31
this is sexual assault btw,2023-09-30
"Minnesota youth pastor & christian school principal, Luverne Zacharias, has been arrested for the sexual assault of multiple girls at his church & school.",2024-02-08
"Daily reminder the world is better with you in it! 

Suicide & Crisis Hotline : 988

Domestic Violence Hotline: 1−800−799−7233 
 
Sexual Assault Hotline: 1-800-656-4673 

You are amazing. You are loved. You are worth it. You are not alone. ",2024-10-17
"It’s amazing to me how trans people are 4x more likely to be victims of sexual assault and are guilty of .001% of all sexual assault. Yet we are blamed for all sexual assault. 

Anything to not hold c1s men accountable.",2024-04-08
"Coercion is sexual assault
Guilt tripping is sexual assault
Getting angry when you don’t have sex is sexual assault
Threatening is sexual assault",2024-03-07
"Michigan church volunteer & the associate pastor’s son, Brandon Saylor, has pled guilty to the sexual assault of 3 children under the age of 13.",2024-01-05
"Arkansas school employee, Micah Whitfield, has been arrested for the sexual assault of one of his students.",2024-01-30
"REMINDER: JD Vance made this statement LONG BEFORE trump was found liable for sexual assault, before the 88 indictments, the 34 felony convictions and January 6th. 

trump has only gotten WORSE since then.",2024-10-13
JUST IN: Donald Trump has been found guilty of sexual assault and defamation in the E. Jean Carroll trial ,2023-05-09
"Wtf

https://nbcnews.com/news/world/russell-brand-youtube-suspends-monetization-rape-sexual-assault-rcna105750…",2023-09-19
"Sometimes I randomly think about Laura falling in love with and marrying Luke, the man who raped her on ""General Hospital,"" how no one questioned equating sexual assault with romance, and how they became the most popular couple on daytime TV.",2024-04-20
"If you’re attending a #TrumpRally on March 2nd 2024, after he was found guilty of Sexual Assault and fined $83M. 

Then it’s my pleasure to inform you, that you are 100% in a bonafide cult. 

P.S. Please keep sending him your $ while simultaneously bitching about gas prices. ",2024-03-02
"After allegations of sexual assault and rape, Russell Brand is being canceled. His comedy tour was halted, YouTube has stopped all ad revenues on his popular channel, and the BBC has begun removing all content that features him.",2023-09-19
"Colorado baptist church volunteer, Angela Klickner, has been arrested for the sexual assault of multiple children at her church.",2024-05-15
"Every time Jessica Tarlov brings up that a jury in a civil trial found Donald J. Trump liable for sexually assaulting E. Jean Carroll her co-hosts scream over her.  They can scream all they want, a jury did find Trump liable for sexual assault.",2024-02-22
you know what else ruins a vibe? sexual assault,2024-04-17
"Breaking News: 170,500 criminal illegal aliens arrested by ICE last year.

Out of those, 73,800 had at least 4 Felonies Each

1,713 had Homicide arrests or convictions

33,200 were arrested for Assault

4,390 has Sexual Assault Charges

1,660 Kidnappings

10,061 Robberies

7,520",2024-05-14
"“It wasn’t rape. It was sexual assault.”

“He only meant a bloodbath for the auto industry, not the whole country.”

“He didn’t mean bleach. He meant disinfectant.”

If these are your rebuttals, you’ve already lost the argument.",2024-03-24
"DJ Akademiks accused of rape, sexual assault, and defamation in lawsuit",2024-05-14
"Was his reaction Justified? 
He was accused of Sexual Assault because what happened in the 1st clip... So the next time he won a fight this was his reaction....",2023-10-10
"Holy fuck

https://nbcnews.com/tech/internet/russell-brand-sexual-assault-allegations-sponsors-youtube-money-rcna108025…",2023-09-22
"BREAKING  - STATE SANCTIONED SEXUAL ASSAULT 
A new policy has been implemented under the radar by the majority of police forces in the country.
This allows trans-identifying male officers (men who claim to be women) to STRIP and intimately search women. 
If you object, you are",2024-01-08
"Four NHLers – Carter Hart, Michael McLeod, Dillon Dube & Cal Foote – have been directed to surrender to London police to be charged with sexual assault in connection with an alleged incident that occurred during a 2018 Hockey Canada event.

From @rwesthead:",2024-01-30
Spineless cowards. OTK is fine with covering up sexual assault but dont you dare criticize terrorists,2024-10-17
"Today the BBC has revealed to the world what has long been known to Iranians: Ali Khamenei's thugs are waging a campaign of systematic sexual assault against Iranian women and protesters. This is a crime against humanity, and the international legal community, must hold the",2024-04-30
"TW: Sexual Assault

So I don't think I've ever spoken out about my worst experience with men on the internet

Early on when I was in college, I was super isolated and didn’t have a community that felt like my own, so I turned to some dark parts of the internet. Namely 4chan

1/8",2024-10-17
Every crime (in fiction) is ok except rape and sexual assault because antis said so,2024-10-17
"REPORT: 18 brands have severed ties with Diddy’s e-commerce platform Empower Global.

Some of the companies decided to no longer work with the online marketplace for Black-owned businesses in light of Diddy's sexual assault allegations, Rolling Stone reports.",2023-12-10
"Vince McMahon was accused of sexual assault and sex trafficking in a lawsuit filed Thursday.

Former WWE staffer Janel Grant alleges that McMahon made her create “personalized sexual content” for a WWE superstar he wanted to re-sign, reported to be Brock Lesnar by the Wall Street",2024-01-25
"Models Are Sharing Their Experiences With Sexual Assault Via Instagram. Under the hashtag #MyJobShouldNotIncludeAbuse, model and activist Cameron Russell is helping other models share their sexual assault experiences by photographers and teams on photo shoots.",2024-10-17
https://people.com/donald-trump-sexual-assault-accuser-ads-8717764…,2024-09-25
"In 2011, Portland Police Investigated a Sexual Assault Complaint Against Billionaire Mark Cuban. He Wasn’t Charged. Here’s What Happened...",2024-10-17
"NEW: ICE in Philadelphia has deported former MLB All Star pitcher Felipe Vazquez back to Venezuela. He was previously convicted of statutory sexual assault of a minor, sexual abuse of a child, child porn, & other charges in Pennsylvania after he had sex w/ a 13-year-old girl.",2023-12-11
Sean ‘Diddy’ Combs hit with 120 new sexual assault allegations,2024-10-01
"Girls will enjoy sex later call the police on a man for rape. Please especially black men in Uk, if a girl kiss you , touch ur private part , grab ur bum, make sex gesture call the police for sexual assault. She force u to have sex call the police for rape.#wealllearnthehardway#",2024-10-17
"Kamala Harris let over 13,000 illegal aliens convicted of homicide, 15,000 convicted of sexual assault, and more than 425,000 other criminals into our country over the past four years.

None of these horrific crimes should have ever happened in our country. Kamala Harris, Joe",2024-09-27
"On Jan 26, Trump will visit Dream City megachurch in AZ, which opened a Christian Academy with Charlie Kirk’s TPUSA to fight “wokeness” in public schools. Today, news broke that one of Charlie Kirk’s teachers was arrested for alleged sexual assault involving a minor. 1/",2024-01-20
"Franklin Graham concedes Trump uses ""locker room"" talk but defended him, saying Trump ""doesn’t hide it."" Graham ignores the sexual assault, adultery, fraud, pathological lies, lawlessness, cruelty/calls to violence, etc. Graham embodies the morally deformed MAGA/evangelical mind.",2024-05-13
"The recent argument in defense of Trump is like so many others:
-- It wasn't rape, just sexual assault.
-- It wasn't a real coup, just an attempted one.
-- He's not really authoritarian, he just sounds like one.
-- The Republican Party will check and restrain him, just not yet.",2024-01-27
"Dear America: If @KamalaHarris Was As Convicted Felon, Married 3 Times, Had 5 Kids From 3 Different Men, Impeached Twice, Indicted 4 Times, Convicted Of FRAUD, Found Liable For Sexual Assault, Started A Insurrection, Stole Classified Documents. Would U Have Voted For Her??",2024-09-21
"TW // Sexual Assault , rape

Setelah berbagai tuduhan dari Garosero Research Institute, Tzuyang rilis rekaman suara dia mendapat kekerasan hingga diperkosa sama mantan pacarnya...

Sebelumnya Garosero research institute spill kalau tzuyang melakukan aborsi

Tzuyang jujur kalau",2024-08-01
"Trump: RFK Jr. has been an incredible champion for our values that we all share

(RFK Jr. has pushed anti-vax and 9/11 conspiracy theories, says a parasitic worm entered his brain and ate part of it, evaded questions on allegations of sexual assault, and admitted he dumped a dead",2024-08-23
"Squid Game actor, Oh Youngsoo, has been found guilty of sexual assault. He was sentenced to 8 months of prison, 2 years of probation and 40 hours of sexual violence education.",2024-03-15
"Cleverly

It's known as drug-facilitated sexual assault.

It's no joking matter. 

I'd expect your resignation tomorrow.",2023-12-23
"A Palestinian who was just released from Israeli prisons testifies that the Zionist regime is subjecting Palestinian political prisoners to brutal treatment, including sexual assault and rape.",2023-11-30
"These are the theobros that the GOP is channeling. Executing women for lying. 

Joel is mad about fictitious 'women who lie about sexual assault', so he's turning DARVO into Biblical law. 

Joel Webbon Wants To 'Publicly Execute a Few Women Who Have Lied'",2024-10-17
"Woman accuses Mark Cuban of sexual assault at nightclub in 2011; 'it didn't happen,' he says

KAMALA HARRIS IS ALWAYS ATTACKING TRUMP ABOUT SEXUAL ASSAULT...

BUT SHE DOESN'T HAVE ANY PROBLEMS, HOLDING HANDS WITH MARK CUBAN?",2024-10-17
"Donald trump has said a lot of things that are absolutely disgusting, like calling our veterans suckers and losers, bragging about sexual assault, calling migrants animals and vermin, but comparing himself to the late, great Nelson Mandela?

Trump was complaining that Judge",2024-04-08
Let’s get something straight. Sexual assault is a serious crime. It should be taken seriously by everybody. What happened yesterday is when somebody tries to assault the integrity of a famous person in exchange for filthy lucre. They are both rape.,2023-05-10
Stealtging is 100% sexual assault. Taking someone’s sexual consent away is a violation.,2022-05-07
"can’t believe this needs to be said but unwanted groping, kissing AND HUGGING is sexual assault. I don’t give a fuck if you don’t think it’s as “bad as rape” or whatever you’re saying to excuse sexual assault. It’s not a competition & I’m not comparing types of sexual assault.",2023-08-28
And you’re wrong. Anyone objectifying a stranger and physically groping them is committing sexual assault.,2023-04-07
"Yes, I've been sexualy assaulted by women. 

I had just finished playing a gig and was on my way out of the venue when a woman pulled me by the arm towards her and gropes and spanks my bum.

This is sexual assault. I did not consent to it.

Women can commit sexual assault.",2024-08-25
"Warning - sexual assault.

I’ve started this post eight times now. 

When I was 17, my then-boyfriend took me over to his friend’s house for drinks. Both the friend and my boyfriend were old enough that I shouldn’t have been allowed anywhere near them, but I was a headstrong 1/",2024-09-23
"Periodic reminder that all forms of sexual violence in Canada are classified as Sexual Assault.

If you hear ""sexual assault"" in a news story and minimize it in your head because ""At least it wasn't rape"", it MIGHT actually be rape!",2022-10-14
A man who was arrested after he allegedly sexually assaulted a woman who was walking with a newborn baby earlier this week has been released on bond. https://trib.al/tCxdK44,2024-07-19
"I don’t like talking about this stuff, but I think we’re at a point where people who normally stay quiet need to push back

As a grown adult, you can’t retroactively categorize sex acts you soberly agreed to, or even didn’t object to, as “sexual assault”

That’s not what that is.",2024-07-27
I appreciate the legal implications for the publication & women's right to name their own experiences - but what they're describing here is sexual assault https://businessinsider.com/barstool-sports-dave-portnoy-sex-choking-violent-stoolies…,2021-11-04
"Hey yo men of the world - you can still sexually assault someone if it’s not sexually “intended.” Unwanted kisses, hugs, touching is sexual assault and perhaps if y’all actually listened when we said no, you’d understand this. https://t.co/6o1GAtqJ7s",2023-08-27
"Sexu@l @ ssault is an act in which one intentionally sexually touches another person without that person's consent, or coerces or physically forces a person to engage in a sexual act against their will.[1] It is a form of sexual violence that includes child sexual abuse, groping.",2024-03-11
This is sexual assault of a minor however you look at it. The report indicates much worse happened without any adult/guardian present.,2022-03-15
"Saturday night an old man sexually assaulted me in the middle of a crowded bar , the most surprising thing is the fact that everyone stood around watching & not one person helped. Just a reminder preaching against assault on social media means nothing if you’re indifferent irl",2022-02-28
Man jailed for sexual assault on unconscious woman whose drink had been spiked https://bbc.in/3jr3AD4,2021-10-22
"Your friend’s brother sexually assaulted that girl. If she did not consent it was sexual assault.

And quite frankly, I’m not sure I even trust your version of events. Sounds like you heard this from the accused: not the victim. Of course they’d downplay it.",2023-11-09
"Y’all. It’s clear a lot of you don’t ask for consent when hugging people - but I’m not talking about a “misjudged” hug. I’m talking about a forced, unwanted hug. That’s sexual assault.",2023-08-28
"Sexual assault lasting for 9 seconds in Italy is OK now.

She described walking up a staircase to class with a friend, when she felt her trousers fall down, a hand touching her butt and her underwear.

https://bbc.com/news/world-europe-66174352…",2023-07-13
"Going to a strip club and having a dancer touch on you when you didn’t ask, IS sexual assault. The same way if you were to go to a strip club and start feeling on the dancers without consent and money",2024-02-22
"At the pub after the footy last night I was groped on the bum. Once he realised he actually knew one of our mates, the moron apologised to HIM saying “I didn’t realise you were with her” - as if he should have just violated a different woman. That’s assault. IT’S NOT OK.",2022-06-04
"This is sexual assault. Feminists and college campuses refer to it as ""stealthing"" and ALL of them have said it is or should be considered a CRIME.",2023-04-01
"To be clear, a “non-consensual kiss” is 
a sexual assault. 
So is a non-consensual breast grope. 
So is a non-consensual slap on the arse. 

I say this because I was at law school before I found out how many times I’d been sexually assaulted just while crossing a dancefloor.",2024-03-29
"Having sex with someone  in others presence who are not able or did not consent to viewing is sexual assault. 

I’m assuming it would be classified under pedophillia since a child is involved but I am not 100%",2022-08-04
"Sexual assault (specifically, rape) is a breach of a person's internal sovereignty - the forceful invasion of their privacy against their will. There are no cuddles or intimacy - just cold, vicious thrust that leaves the victim in a sunken place.",2022-02-02
"Por lo general, un ataque sexual ocurre cuando alguien toca cualquier parte del cuerpo de otra persona sin su consentimiento con fines sexuales, incluso si el contacto es a través de la ropa.",2023-12-25
And the judge specifically stated that the form of sexual assault would be considered rape.,2024-07-25
Directamente ahora todo acto contra la indemnidad sexual de una persona sin consentimiento pasa a denominarse “agresión sexual”.,2022-11-19
"This man is disgusting, obviously trying to use the defence that it was consensual despite the fact that she was left with extensive physical injuries that required months of treatment in a sexual assault unit, and DNA was found on not one, but three bottles. I am sickened.",2024-07-01
"I was raped by a ‘friend with benefits’. 
I was raped in my own home. I was raped whilst he squeezed my throat to stop me screaming. I was raped on my own bed. I was raped as he held me down. I was raped whilst he spat on me. 

I’ve been told by people that this wasn’t  ‘real’",2023-08-01
Nancy Mace and Katie Britt assert there is nothing worse for women and girls than sexual assault yet they both support a rapist for president. Make it make sense.,2024-03-11
"This is Agam Berger. 

She is just 19 years old.

This is her before and after being captured by Hamas. 

This is how they treat women. 

Violence. 

Sexual assault. 

Beatings. 

Palestinian activists support this abuse of women.",2024-01-08
"‘Yes, bystanders can save women from sexual assault. But I know first-hand that’s not always enough’

Shocking and infuriating to read the experiences of the author of this piece, who having been sexually assaulted on a Thameslink train whilst pregnant, reported with a witness",2024-08-17
"TW // Sexual assault , Rape

Dokter gigi  pengikut JMS ditangkap polisi karena membantu Jung Myungseok melakukan aksi bejatnya di rumah sakit.

Dokter gigi ini membantu Jung Myungseok berhubungan seksual di rumah sakit dengan 5 pengikutnya asal Jerman & 5 lagi asal Korea dengan",2023-11-03
"As someone with no party affiliation, not registered as Democrat or Republican, I'm voting for Kamala Harris as President because she's not corrupt, a fraud, or a sexual abuser. 

Instead she literally made a career out of fighting against sexual assault, corruption and fraud.",2024-08-06
"A man has been charged after allegedly sexually assaulting a three-year-old boy at a Brampton hospital on Sunday.

https://toronto.ctvnews.ca/man-charged-after-alleged-sexual-assault-of-3-year-old-boy-at-brampton-hospital-1.7010272…",2024-08-22
"BREAKING NEWS

A prisoner who was released early from prison in the UK has been rearrested for rape and sexual assault.

Keir Starmer's government released 1,750 serious criminals yesterday.",2024-09-11
"Democrats Just Convicted Donald Trump Of 34 Felonies

Here’s Paula Jones publicly getting paid off from Bill Clinton proudly displaying her check

This is America’s Two-Tier Justice System

She was paid $850k by then-President Bill Clinton to settle her claim of sexual assault",2024-05-30
120 additional sexual assault allegations are being filed against Diddy ,2024-10-01
"Biden’s biggest scandal: fell off a bike

Obama’s biggest scandal: wore a tan suit 

Trump’s biggest scandals: incited an insurrection, found liable for sexual abuse, tried to overturn a fair election, admitted to sexual assault, stole classified documents, criminally indicted,",2023-05-22
"Here i am delivering the letter to oust U.S, Ambassador Marie Yovanovitch form “unindicted co-conspirator-1” Congressman Pete Sessions to twice impeached, 4 times indicted, found guilty of fraud, and sexual assault Donald Trump! 
#LevRemembers #ShadowDiplomacy",2024-03-25
"Cardi B admitted to drugging and robbing men. Her YouTube is perfectly fine and being monetised. 

Russell Brand has be accused of sexual assault and YouTube have stopped his monetisation. 

The agenda is crystal clear at this point.",2023-09-19
"i have never heard an antizionist or leftist wish sexual assault on a protestor on the other side of any action. i have seen the reverse happen countless times irl and on video, though",2024-04-29
Hosted a slut walk for women’s empowerment while endorsing a man with several sexual assault allegations is the most ass backwards shit I’ve ever seen.,2024-07-16
"Have you grabbed your ticket yet? 
Ticket sales end in just a few hours. Don’t miss out! 
Hurry and secure yours now! 
Help us wrap survivors of sexual violence in our community's care.
#sascgala #communitysupport",2024-10-17
"Senator @Scott_Wiener claims @Riley_Gaines_ is just a “cause celeb” as he is pushing for girls to be subjected to injuries, loss of spots on a team, and sexual assault in locker rooms by his want for boys in girls sports. 

Disgusting behavior by a 53 year old man who has no",2024-03-26
"When you find yourself obsessed with conspiracies of Ashley Biden’s diary, Hunter Biden’s genitalia and pizza rings but ignore Trump’s actual statements about his daughter, testimony of his sexual assault victims. You’re part of a cult. Republicans have no policies, solutions",2024-04-10
"Remember when Trump had sex with a porn star right after his wife had given birth to their son? I do

Remember when a jury found Donald Trump liable for sexual assault? I do",2024-09-17
"DETAILS: Profits from 50 Cent's upcoming documentary about Diddy will go to victims of sexual assault and rape. 

https://bit.ly/46BcL9C",2023-12-07
Just a reminder that alcohol is the most common drug used in sexual assault crimes.,2023-08-03
"Marjorie Taylor Greene comparing trump to Jesus should have gotten her booed and thrown out.

Instead, the cult just cheered.

But she couldn't be more wrong, unless you think Jesus committed sexual assault, fraud, and dozens of other crimes.",2024-06-10
"BREAKING: In a stunning moment, Donald Trump just incoherently rambled about someone accusing him of sexual assault. Trump is senile, disgusting, and cannot be allowed back in the White House. Retweet to make sure all Americans see this.",2024-09-06
"Houston Police Chief admits over 4,000 sexual assault cases were not being investigated:",2024-02-23
Tithe money for sexual assault insurance sure makes sense,2024-10-17
"Imagine being so worried about Taylor Swift endorsing your opponent that you have to pretend that she wants you to win!

Swift should sue him for whatever he has left after his sexual assault victims get their share.",2024-08-19
"Trump got sexual assault allegations, is a felon, plays into violent racial ideologies, and is a proven liar….for Kamala y’all argument is “she’s not black” very unserious nation this is ",2024-10-14
"You ever notice the celebrities (specifically rappers) that support Trump always have at least one of the 3 things in common with him.

1. Scammer 2. Felon 3. Sexual Assault Allegations. https://x.com/nojumper/statu/nojumper/status/1812519403952779361…",2024-07-14
"A South Tyneside sexual assault investigation is underway as police release an image of a man and appeal for information. 

The incident, which took place between 8.45pm and 9pm on Thursday, August 29, left a 12-year-old girl shaken.

It was reported that a man had approached two",2024-09-06
"HOLY MACRO, karma is about to get Fani Willis.

Fani Willis received a letter from the United States highlighting her misuse of $500,000 for Youth Empowerment and Gang Prevention Center and $2 million for the Sexual Assault Kit
Initiative.

Will Democrats protect her or will she",2024-05-21
"Donald Trump has been prosecuted for national security crimes, economic crimes, election interference—and has been found liable for sexual assault.

Let’s be clear: I will always stand for the rule of law.",2024-09-11
"This is the 2nd time I am posting this today because I want you to understand how serious this is.

Released today from the ICE Deputy Director:

13,099 illegals convicted of homicide.
15,812 illegals convicted of sexuàl assault.
425,431 CRIMINALS in the United States.

This is",2024-09-27
"Reform voter I blame the immigrants.

""I've got a criminal record, SEXUAL assault.""

Of a 7 year old girl.

Nobody wants to hire a paedophile, that's the problem.",2024-06-22
he specifically wants to put victims of sexual assault to d3@th. Because literally every woman who comes forward is accused of being a “false accuser”,2024-10-17
DEVELOPING: There is a documentary titled “Quiet on Set” coming out that is exposing the pedophilia in Nickelodeon which hints of Dan Schneider's on set behavior and talks on the topic of sexual assault. It will air on March 17th.,2024-02-17
"Can we all please agree not to repeat this idiotic experiment where we give a dumb orange TV host and shady real estate developer with no government knowledge, 6 bankruptcies, 42 sexual assault allegations, 7,384 lawsuits, and $5,563,000,000 in debt our nuclear secrets? #TrumpOnX",2024-08-12
"In 2022, Denmark was ranked as the fifth safest country in the world, only surpassed by Iceland, New Zealand, Portugal, and Austria. 

It has been ranked as one of the safest countries for women, with very low rates of sexual or domestic assault/violence.

Things change, today",2024-07-04
Sexual assault!! https://x.com/cherriesren/status/1842033586041413871…,2024-10-15
Listen to this victim's account of Tim Walz sexual assault of him as a former student before they take it down.,2024-10-17
"In released hostage Aviva Siegel's first full interview on Israeli TV since her release, she recounted more details of sexual assault of young female hostages, who were forced to dress in tiny clothes, watched as they showered, and beaten with sticks by armed Hamas militants.",2024-02-17
"Republican Rep. Nancy Mace: I’m voting for Trump because ""as a woman, I want to vote for someone who will protect women like me who are survivors of rape""

27 women have accused Donald Trump of sexual assault, and a jury in NY found him liable for rape.",2024-08-30
"Hamas had a detailed plan for the raping of Israeli girls; including which Hamas commander would rape girls in the different locations in Israel.

An Arabic-Hebrew sheet found on the Hamas terrorists included words meant for sexual assault like “take down your pants.”",2023-11-12
not the 34 felonies... 2 impeachments... 1 judgement of sexual assault ... or insurrection,2024-09-16
"How about we publicly execute any preacher found guilty of molesting children, maybe that will slow them down. More preachers molest children than women falsely report sexual assault. 
#VoteBlue2024ProtectWomensRights",2024-10-17
"SCOOP: This is from the Air Force and Space Force training for Sexual Assault Prevention and Response.

They claim that one of the characteristics of a perpetrator of sexual assault, is “adherence to traditional gender norms.”",2023-10-06
.@KamalaHarris shares that her best friend in high school was being molested by her father.  She went on to specialize in child sexual assault cases as a prosecutor.,2024-07-26
"How far has trans mania gone? 

Virginia school ""transitions"" a girl without parents knowing.

She gets threatened with sexual assault for being in the boys bathroom, which the school encouraged her to use. 

She runs away, gets kidnapped and raped by multiple men.

When rescued,",2023-09-10
BREAKING: Mika Brzezinski just slammed the media’s hypocrisy over relentless coverage of President Biden’s debate while ignoring that Donald Trump is a convicted felon who was found guilty of sexual assault. Retweet to ensure all Americans see this.,2024-07-04
A fan who attempted to kiss and sexually harass Jin of BTS during an event is reportedly facing sexual assault charges.,2024-06-14
That’s sexual assault,2024-08-16
Your kids are watching. What will you tell them if you vote for a convicted felon who was found to have committed sexual assault?,2024-06-11
"Woman claims she was sexually assaulted by eight hockey players at house she shared with her boyfriend: The Ontario Hockey League put out a statement that it learned of sexual assault allegations from a 32-year-old woman, with the junior-hockey league… http://dlvr.it/TFSQbJ",2024-10-17
" President Trump reacts to the BOMBSHELL report from ICE that Kamala has released...

— 13,099 convicted murders

— 25,272 illegals convicted for rape & sexual assault

— 425,431 convicted criminals

— 222,141 illegals with pending criminal charges",2024-09-27
"Commanders are releasing kicker Brandon McManus, who is being accused of sexual assault in a lawsuit filed last month.

Commanders continue OTAs on Monday and they do so without currently having a kicker on their roster.",2024-06-02
"Laughably, the adjudicated rapist who bragged about sexual assault and overturned Roe “thinks” women will vote for him.

Dumbass, sexual predator motherfucker about to find out.",2024-09-21
"Ten women — including employees and women who lived in shelters run by Mr. Rivera’s organization, the Bronx Parent Housing Network — had accused him of sexual assault or harassment, The Times found.",2024-10-17
The Police Officers Association of Michigan endorses a man found liable of sexual assault who is facing 88 felony charges to be the president of the United States.,2024-04-02
"Bill Maher asks Nancy Mace about her interview with George Stephanopoulos:
""He was questioning you about the idea that you're supporting Trump who was found guilty of sexual assault by a jury and you're a rape victim yourself.""
Nancy Mace: ""Donald Trump wasn't convicted of sexual",2024-03-16
"You know what’s really weird? As soon as you had sexual assault allegations thrown at you, you jumped on the far right wing bandwagon.  That’s weird.",2024-07-31
