Tweet,Date
" Breaking: Newly released conversation by H×mas terrorists:

“The Israeli bomb was small, but it hit our weapons warehouse, which caused a massive explosion. There were lots of secondary explosions.” 
https://x.com/YaariCohen/status/1795459536624476496/video/1…",2024-05-28
Anyone got a time frame on the mass lithium ion battery explosions that I'm sure are not a conspiracy?,2024-10-17
Sirens are blaring again and I can hear quite a few explosions above. I’m hoping those are interceptions. We’re in the shelter for another long night ahead.,2024-10-13
"15:23 Thurs 

 Crimeans, how are things? Very loud?

EXPLOSIONS were heard in Dzhankoy and Sevastopol

Ukraine Information Telegram",2024-10-17
Explosions heard around the US occupation base in the Conoco gas field in the northern countryside of Deir Ezzor,2024-10-17
"L’@emtvalencia instarà l’Ajuntament de València perquè prohibisca l’entrada de patinets elèctrics als autobusos. Una mesura tan dràstica pels riscos d’explosions de les bateries. 

Una finestra d’actualitat de dilluns a divendres a les
18:30 en @apunt_media",2024-10-17
"Israel destroying Hezbollah's tunnels near the border. They planned to use them to invade Israel and commit massacres.

The explosions you see are billions of Iranian money, spent on building Hezbollah tunnels.",2024-10-01
I count at least 10 people grocery shopping in the immediate vicinity of one of the hundreds (thousands?) of pager explosions. Each explosion constitutes an indiscriminate attack. Under these circumstances this is an act of terror.,2024-09-17
"#BREAKING: Multiple large explosions are taking place at a fuel company with reports of evacuations underway

#Bridgeport | #Connecticut

Currently, numerous law enforcement and other emergency agencies are on the scene in Bridgeport, Connecticut, after reports of multiple",2023-12-29
the trope of random ass explosions in cartoons will forever be hilarious,2023-11-30
"#BREAKING: Multiple Oil tanker trucks have caught on fire with reports of large explosions taking place 

#Epping | #NewHampshire 

Currently, multiple emergency personnel, along with hazmat crews, are on the scene of a massive four-alarm fire in Epping, New Hampshire. The",2024-01-13
"The violent explosions heard a short while ago were the result of the occupation army blowing up residential buildings in the area west of Jabalia camp, north of the Gaza Strip.",2024-10-17
"#BREAKING: United States and UK military are currently conducting airstrikes against Houthi targets in Yemen, with numerous large explosions being reported",2024-01-11
"Bridge Collapses
Planes falling apart
Insanely huge suspicious fires
Series of train derailments 
Chemical substance explosions 
Food production facilities being burnt down, planes crashing into them
Thousands of mysteriously dead cattle
New York Underground network of tunnels",2024-03-26
"This should be 330,000 at least. This game looks amazing!",2024-10-16
"Chance Moore could be a dark horse to lead the Bonnies in scoring. He started 20 games for Mo State last year and was also utilized as a 6th man. He scored in double figures 17 times, including 5 20+ point explosions. I think he can fill that Daryl Banks role and much more.",2024-10-16
"According to The Sun, Dua Lipa scrapped a #DL3 music video featuring “explosions, crowds fighting and chaos.”

Lipa’s team had an “emergency meeting” to pull the video due to the ongoing conflict in Gaza and Israel.",2023-12-29
"SNOWDEN (@Snowden) SAYS ISRAEL PAGER EXPLOSIONS IS A TERRORIST ACT AGAINST LEBANON 

Edward Snowden: 

“What Israel has just done is, via *any* method, reckless.

They blew up countless numbers of people who were driving (meaning cars out of control), shopping (your children",2024-09-17
"Massive explosions. I am in the nearest public shelter, sirens sounding. I just saw several rockets above me as I ran to the shelter with my wife.

Updating soon. Hezbollah is at it again.",2024-06-09
"For the first time, the Houthis have used naval drones against ships

This video shows the size of the explosions that sank the Greek-owned M/V Tutor.

1 Filipino sailor was killed in the initial drone strike.

Houthi-allies from Qatar’s Al Jazeera released the footage",2024-06-20
"IDF eliminates Hamas members embedded in UNWRA medical facility in Jabliyah, Gaza Strip. Secondary explosions visible.

IDF: Terrorists and Weapons Embedded inside an UNRWA Medical Clinic in Jabaliya

The 162nd Division has been operating in the Jabaliya area for over a week.",2024-10-15
"The targeted strike in Rafah, 1.7 km from the humanitarian area, used precise munitions carrying 34kg of explosives to eliminate 2 senior Hamas terrorists.

We are looking into the possibility of secondary explosions from a Hamas ammunition warehouse near the civilian compound",2024-05-28
"technically speaking, nuclear explosions are very bright",2024-10-17
Setting off thousands of indiscriminate explosions with zero regard for who they maim and kill is a morally depraved act of terrorism. What a nightmare,2024-09-17
"Ok, might delete but…we’re used to thinking about explosions, not implosions. The thing is, they are the same thing, rapid changes in pressure.

An explosion is when a solid or liquid becomes a gas very fast. The gas takes up way more space, and so slams into anything nearby. ",2023-06-23
"Secondary Explosions = Stored Munitions 

It's basic. Secondary explosions occur because we are precisely targeting the munitions of Hezbollah that are aimed at killing our civilians.",2024-09-25
"More explosions in Kiev ! 
A combined strike is launched ! 
Geraniums and ballistics work",2024-10-17
"Half the death toll are children and medical staff. Killing civilians in random explosions would be called “terrorism” if anyone else did it, but when it’s Israel they call it “Hezbollah pager explosions.”",2024-09-18
"Next ni Dimpled doofus 

Forgerer of Certificate

Rectum chewer 

Vile alienda birthday South Africa, stayed for weeks as Nairobians were roasted in gas explosions,

Kumbe, he went to do liposuction ndio apunguze weight. So he stayed ndio apone 

Mwizi kuruka. Naleta evidence!",2024-09-21
"Explosions de bipeurs au Liban : 
Coup de gueule de Jean-Michel Aphatie dans RTLMatin",2024-09-20
"ENDLESS explosions in Qerayot and Haifa, my family is in the bomb shelter, i’m with them on the call. i’ve heard dozens of explosions so far. Insane amount.",2024-09-22
"#BREAKING: Numerous Firefighters are battling a massive four-alarm fire at the First Baptist church with reported explosions
#Dallas | #Texas 

At this moment, numerous fire departments, firefighters, and other emergency crews are battling a significant four-alarm fire at",2024-07-20
"India and I are grateful for all your prayers and support. 

We have heard loud explosions of Iron Dome intercepting rockets today. Israel is facing challenging times, and your supportive messages and comments brighten our day. We love you!  @india_intl_",2023-05-11
"We’re 20 minutes away from Yom Kippur, and we have non-stop sirens here in Krayot. Non-stop explosions, dozens so far. This is why Hezbollah must be destroyed, just like Hamas. Those monsters have no right to exist. I anticipate they’ll launch hundreds of rockets tonight alone.",2024-10-11
"- Initial reports, violent explosions heard in Latakia, Assad-controlled Syria.",2024-10-16
"Video of the Israeli Army blowing up Hamas terror tunnels.

Massive explosions.",2023-12-30
Explosions heard across Tel Aviv.,2024-10-01
"Y'aura du feu, des explosions, un chien enragé, des militaires, une guitare cassée, une voiture, une bécane et pour finir une scènes d'acrobaties hors du commun",2024-10-17
"
All buildings targeted today, after receivin prior warnin from the IDF, were completely leveled.
These buildings had been evacuated, so there were no casualties or secondary explosions. 
But why were they targeted? 
They previously housed Hezbollah militants and their familie.",2024-10-17
How did as many as 140 people die in one of Nigeria's deadliest tanker explosions?,2024-10-17
"The explosions in Lebanon seem to have been targeted, but had heavy, indiscriminate collateral damages among civilians: children were killed.
The situation is extremely worrying.
I can only condemn these attacks that endanger Lebanon’s security & stability",2024-09-18
"Sumy, Sumy and Kiev regions: sound of explosions

UAV ""Geran-2"" hits enemy military targets",2024-10-17
"The Israeli Army is blowing up more Hamas terror tunnels in Khan Yunis

Huge explosions",2024-01-07
 Explosions reported in Kyiv.,2024-10-17
"Madhath Mubashar—Commander of Hamas' Western Khan Yunis Battalion—was eliminated by an IDF aerial strike. 

Furthermore, the IDF struck 250+ Hamas targets including a terrorist tunnel network in Gaza that detonated the secondary explosions.",2023-10-27
"BREAKING: 

The IDF intercepted a call between two Gazans which suggests that secondary explosions from a Hamas ammunition warehouse near the civilian compound and over 100 meters away from the strike site may have caused yesterday’s fire in Rafah. 

Listen:",2024-05-28
Iran sent 3 planes with Iranian doctors to Lebanon to treat civilians injured by the pager explosions.,2024-09-18
"#BREAKING: Israel has conducted missile strikes on Iran, according to a senior U.S. official multiple explosions are being reported",2024-04-19
"Tanker truck explosions are common in Nigeria,1500
Tanker accidents in 2020. Update of article says over 140 dead and buried in massive grave,others elsewhere.Explosion was near a school,most death were because people tried to gather the fuel in cups,pails",2024-10-17
"Everybody crowing about the pager explosions, and everybody denying it's terrorism because it's ""targeted,"" is announcing that Israeli military and diplomatic personnel can be killed in supermarkets across the world and it will not be considered terrorism",2024-09-18
"BREAKING: PAKISTANI ARMY “BLOWING UP” ELECTION AGAINST IMRAN KHAN

According to on-the-ground sources, Imran Khan’s party is still ahead.

However, there are reports of a series of explosions across the country of polling centers filled with ballots and reports of the army",2024-02-09
"North Gaza is being wiped out

The violent explosions heard a short while ago were the result of the occupation army blowing up residential buildings in the area west of Jabalia camp, north of the Gaza Strip.",2024-10-17
Gimme your best memes about Hezbollah’s pager explosions. ,2024-09-17
"I'm sitting in my bathroom as explosions are rocking my city.

There are no windows here, making it safer than other rooms, at least that's what I try to believe. 

Between explosions, I'm reading monitoring channels to know if more missiles are coming. And indeed, there is more.",2024-04-11
"Doesn’t look like this round of explosions is only targeting Hezbollah members. It looks like Israel just rigged thousands of wireless devices being imported into Lebanon, regardless of whether they end up in Hezbollah’s hands. Does this cell phone store, only sell to Hezbollah?",2024-09-18
"Cher #Hamas, 

Merci pour tes tirs de missiles à minuit pile. On a bien entendu toutes les explosions. On est toujours en vie. 

Pour 2024 on a la meme résolution que 2023 : exploser en morceaux  ton organisation terroriste. 

#BonneAnnee",2023-12-31
"Northern Gaza is being annihilated

The violent explosions that were heard a short while ago were the result of the occupation army blowing up residential buildings in the area west of Jabalia camp, north of the Gaza Strip.",2024-10-17
"BREAKING:

  Suicide drones have struck two Israeli-linked oil tankers near the Maldives

Both tankers are seriously damaged by the explosions.

http://t.me/megatron_ron",2024-01-05
"Rather, a non-historic missile storage facility? Have you actually looked at the video? No bombing causes such explosions. Why are you doing this, betraying all credibility? It is very sad to see you on that path.",2024-10-17
"Another day, another massive Russian attack on Ukraine.

There were explosions in Kyiv, Zaporizhzhia, Sumy, Khmelnytskyi region.

In Zaporizhzhia, two people died, four more injured by the Russian drone attack. Private homes were damaged by the blast wave and debris.

In",2024-08-27
"Israeli dog is shaking in terror after hearing and feeling Islamist rocket explosions nearby.

Life for all life forms in Israel is so difficult these days.",2024-09-24
"Right now russians are attacking Kharkiv with missiles again, loud explosions are heard in the city. I'm sitting in the bathroom writing this with trembling hands.",2023-09-18
"BREAKING:

  Major attacks on US in Syria and Iraq 

A major explosion near the Iraqi Green Zone where the U.S Embassy is located.

Heavy explosions also rocked the U.S. base in Al-Khadra village, Deir Ezzor, Syria.

http://t.me/megatron_ron",2024-01-05
Heightened tensions in Crimea: explosions and smoke screen over Kerch Bridge amid missile strike fears,2024-10-17
"One year of war in numbers: Israeli attacks in Gaza since 7 October 2023  
 10,728 aerial strikes, shelling, and explosions
 12,988 criminal events 
 At least 44,545 people reportedly killed",2024-10-17
"Aux abris depuis de longues minutes. 
Dehors les explosions s'enchaînent. 
Les murs tremblent. 

Au régime des mollahs, au Hezbollah, aux Houtis, au Hamas : vous ne nous briserez pas. 

Nous sommes forts et nous avons confiance en Tsahal. 

Le peuple d'Israël vit ",2024-10-01
"Hi Europe 
See these explosions in Gaza today? These are tunnels built by billions of Euros of your aid money.

Think twice before you waste your taxpayers' money next time.",2024-01-21
JUST IN - Russia is preparing a special meeting of the UN Security Council over Nord Stream explosions — TASS,2023-02-15
"Enygma e M4rkim conseguiram pegar #1 no em alta de música GLOBAL
Meus cantores favoritos da cena e n é atoa, goats absolutos ",2024-10-17
"Israel's  crimes in Gaza caught on live camera, as the houses of innocent Palestinian civilians are bombed and are burning 

Please ignore all the secondary explosions that you see and hear in the background. They don't mean anything ",2024-10-14
Weird explosions! #Gaza,2023-10-26
"11:48 pm in #Kyiv 

Our capital is under attack of drones. 
Explosions again. 
I don’t know what to add.",2023-03-27
"Armed militants attacked Pakistani forces' checkpoints in two separate incidents in Jhaao and Kharan. Intense gunfire and explosions were heard in the areas during the attacks.
There are fears of casualties among the forces due to the attacks.",2024-10-17
"#Liban 
Un cimetière a été touché au sud Liban à Jwaya par des explosions à quelques mètres.
Ça doit se savoir c’est insupportable 

Voici des images prises sur places et postées sur un compte de la localité :",2024-10-17
HEAVY EXPLOSIONS IN ISRAEL!,2024-04-13
The local media in Syria have reported that explosions were heard in a US base in Syria's Hasaka Province on Thursday.,2024-10-17
" Gunlance 

Unrelenting explosions combined with a staunch shield create a combo that's a blast for hunters!

Drill a path towards victory by exploiting weak points with Focus Mode. #MHWilds",2024-08-08
"3:16 am in #Kyiv 

Today is very scary. Enormous amount of explosions. Air defense is at work. 

Just saw 4 ambulances. They were in a hurry. OMG.",2023-05-30
"3:40 pm in #Kyiv
Explosions are everywhere in Ukraine. 
I hate reading such news. But it’s our reality. 
We called Mom as the explosions in her region too. She’s fine. 
Still no power here. We got used. 

Ukraine is under massive missile attack.",2023-01-14
"10:36 pm in #Kyiv 

Drones, missiles. 
We’re going to have an uneasy night. 
Media write about explosions in some Ukrainian cities. 
I lit the candles. Writing. Waiting. 
Will be tweeting from time to time.",2023-01-25
"""Cieco: A blind dog’s journey from #Nabatieh to #Beirut, fleeing Israeli bombs

Deaf and blind Cieco could neither hear nor see the explosions, he could only feel what he must have known was encroaching danger.""

@Chez_Em ",2024-10-17
JUST IN - German officials claim Poland sabotaged investigation into Nord Stream explosions — WELT,2024-09-07
Remember when we found the passports of the hijackers after 9/11? Wild how these documents remained intact after explosions.,2024-10-17
“how does dropping thousands of big explosions from the sky on a tiny piece of land affect the environment” is probably top 3 stupidest questions ever asked on here,2023-10-22
 Breaking: Hezbollah leader Hassan Nasrallah's statement on the series of explosions ,2024-09-18
JUST IN - New wave of device explosions in Lebanon: reports,2024-09-18
"Le miracle ! Ça lave plus blanc que blanc, et dans des décombres et explosions, ça reste blanc !
Un génie cet inventeur de lessive !
PS : par contre un conseil pour le réalisateur, ça fait pas très réaliste…

Aymeric Caron promeut le film ou il est député français ?",2024-10-17
"Kyiv is under a massive attack this night, dozens of explosions in the skies, after the Russians have fired hypersonic Kinzhal missiles and cruise missiles. Residential areas have been hit, incl. a kindergarten. This is the consequence of the U.S. and Germany’s self-deterrence.",2024-03-21
" BREAKING: EXPLOSIONS reported in Erbil, Iraq where US military personnel are located.",2024-04-13
"Explosions in Kyiv just as the sirens went off, negative thoughts about the country of russia cross my mind",2024-10-17
"Explosions In Central Iran and Israeli Airstrikes In Iraq and Syria send stock futures tumbling and oil spiking.  #Gold immediately rallies 1.6% to $2,416. #Bitcoin immediately tanks 4% down to $61K. Which one is a safe haven and which one is a highly speculative digital token?",2024-04-19
"Unfortunately, the answer is yes. “INCREASING CHANCE OF FLARES: New sunspot 3856 has developed a 'beta-gamma-delta' magnetic field that harbors energy for strong explosions. NOAA forecasters estimate an 80% chance of M-class flares and a 20% chance of X-flares on Oct. 17th.”",2024-10-17
"BIG BREAKING NEWS  Hezbollah's next chief Hashem Safieddine killed in Israeli Strike.

Israel's OPERATION FRIDAY begins !!

Entire Iran in SHOCK !! Who is next?

Series of explosions in Beirut kill several amid intense Israeli offensive.

According to news outlet Axios, which",2024-10-04
Lebanese Christians celebrating the pager explosions of Hezbollah ,2024-09-17
